Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2014,Annual,Chlamydia,Rhode Island,21,410.3,-0.4,,
2014,Annual,Chlamydia,South Carolina,46,580.2,1.08,,
2014,Annual,Chlamydia,South Dakota,35,476.2,0.17,,
2014,Annual,Chlamydia,Tennessee,39,507.9,0.45,,
2014,Annual,Chlamydia,Texas,38,494.8,0.33,,
2014,Annual,Chlamydia,Utah,4,270.3,-1.63,,
2014,Annual,Chlamydia,Vermont,5,275.2,-1.58,,
2014,Annual,Chlamydia,Virginia,26,431.8,-0.22,,
2014,Annual,Chlamydia,Washington,11,360.1,-0.84,,
2014,Annual,Chlamydia,West Virginia,3,258.2,-1.73,,
2014,Annual,Chlamydia,Wisconsin,22,415.4,-0.36,,
2014,Annual,Chlamydia,Wyoming,14,370,-0.76,,
2014,Annual,Chlamydia,United States,,456.7,,,
2014,Annual,Chlamydia,District of Columbia,,1101.6,,,
2014,Annual,Cholesterol Check,Alabama,19,77.6,0.32,79.4,75.8
2014,Annual,Cholesterol Check,Alaska,48,70.1,-1.7,72.1,68.1
2014,Annual,Cholesterol Check,Arizona,45,72.6,-1.03,75.3,70
2014,Annual,Cholesterol Check,Arkansas,46,72.3,-1.11,74.3,70.3
2014,Annual,Cholesterol Check,California,29,75.2,-0.32,76.3,74.1
2014,Annual,Cholesterol Check,Colorado,25,76.4,0,77.4,75.3
2014,Annual,Cholesterol Check,Connecticut,2,83.1,1.81,84.5,81.6
2014,Annual,Cholesterol Check,Delaware,9,81,1.24,82.7,79.3
2014,Annual,Cholesterol Check,Florida,12,79.5,0.84,80.6,78.4
2014,Annual,Cholesterol Check,Georgia,21,77.5,0.3,78.9,76.1
2014,Annual,Cholesterol Check,Hawaii,27,75.8,-0.16,77.3,74.4
2014,Annual,Cholesterol Check,Idaho,49,69.3,-1.92,71.2,67.4
2014,Annual,Cholesterol Check,Illinois,35,74,-0.65,75.8,72.2
2014,Annual,Cholesterol Check,Indiana,31,74.5,-0.51,75.7,73.2
2014,Annual,Cholesterol Check,Iowa,28,75.7,-0.19,77.1,74.3
2014,Annual,Cholesterol Check,Kansas,43,73.3,-0.84,74.1,72.5
2014,Annual,Cholesterol Check,Kentucky,22,77,0.16,78.4,75.6
2014,Annual,Cholesterol Check,Louisiana,26,76.2,-0.05,78.4,74
2014,Annual,Cholesterol Check,Maine,5,81.4,1.35,82.7,80.2
2014,Annual,Cholesterol Check,Maryland,7,81.2,1.3,82.4,80
2014,Annual,Cholesterol Check,Massachusetts,1,84,2,85,82.9
2014,Annual,Cholesterol Check,Michigan,13,79.4,0.81,80.5,78.3
2014,Annual,Cholesterol Check,Minnesota,22,77,0.16,78.3,75.7
2014,Annual,Cholesterol Check,Mississippi,34,74.3,-0.57,76,72.6
2014,Annual,Cholesterol Check,Missouri,38,73.9,-0.67,75.6,72.2
2014,Annual,Cholesterol Check,Montana,39,73.8,-0.7,75.1,72.5
2014,Annual,Cholesterol Check,Nebraska,35,74,-0.65,75.2,72.8
2014,Annual,Cholesterol Check,Nevada,35,74,-0.65,76.5,71.5
2014,Annual,Cholesterol Check,New Hampshire,4,81.7,1.43,83.2,80.3
2014,Annual,Cholesterol Check,New Jersey,9,81,1.24,82.1,79.9
2014,Annual,Cholesterol Check,New Mexico,47,71,-1.46,72.4,69.5
2014,Annual,Cholesterol Check,New York,6,81.3,1.32,82.5,80.1
2014,Annual,Cholesterol Check,North Carolina,14,79.2,0.76,80.5,77.9
2014,Annual,Cholesterol Check,North Dakota,42,73.5,-0.78,75.1,72
2014,Annual,Cholesterol Check,Ohio,18,78.2,0.49,79.4,77
2014,Annual,Cholesterol Check,Oklahoma,41,73.6,-0.76,75,72.2
2014,Annual,Cholesterol Check,Oregon,33,74.4,-0.54,76,72.7
2014,Annual,Cholesterol Check,Pennsylvania,19,77.6,0.32,78.8,76.5
2014,Annual,Cholesterol Check,Rhode Island,3,81.9,1.48,83.5,80.3
2014,Annual,Cholesterol Check,South Carolina,17,78.5,0.57,79.8,77.3
2014,Annual,Cholesterol Check,South Dakota,44,72.8,-0.97,74.7,70.9
2014,Annual,Cholesterol Check,Tennessee,8,81.1,1.27,82.7,79.4
2014,Annual,Cholesterol Check,Texas,30,74.8,-0.43,76.2,73.4
2014,Annual,Cholesterol Check,Utah,50,68.3,-2,69.5,67.2
2014,Annual,Cholesterol Check,Vermont,15,78.8,0.65,80.3,77.2
2014,Annual,Cholesterol Check,Virginia,11,80.1,1,81.5,78.8
2014,Annual,Cholesterol Check,Washington,31,74.5,-0.51,75.7,73.3
2014,Annual,Cholesterol Check,West Virginia,16,78.7,0.62,80.1,77.2
2014,Annual,Cholesterol Check,Wisconsin,24,76.6,0.05,78.3,74.9
2014,Annual,Cholesterol Check,Wyoming,39,73.8,-0.7,75.7,72
2014,Annual,Cholesterol Check,United States,0,76.4,0,77.4,76.9
2014,Annual,Cholesterol Check,District of Columbia,0,80.9,0,83.1,78.7
2014,Annual,Colorectal Cancer Screening,Alabama,23,67.7,0.089,67.8,67.5
2014,Annual,Colorectal Cancer Screening,Alaska,49,58.4,-1.633,58.6,58.1
2014,Annual,Colorectal Cancer Screening,Arizona,40,60.5,-1.243,60.7,60.3
2014,Annual,Colorectal Cancer Screening,Arkansas,48,58.4,-1.626,58.6,58.2
2014,Annual,Colorectal Cancer Screening,California,18,68.7,0.276,68.8,68.5
2014,Annual,Colorectal Cancer Screening,Colorado,24,67.2,-0.006,67.3,67
2014,Annual,Colorectal Cancer Screening,Connecticut,5,74,1.263,74.2,73.9
2014,Annual,Colorectal Cancer Screening,Delaware,7,73.6,1.176,73.8,73.3
2014,Annual,Colorectal Cancer Screening,Florida,22,67.8,0.106,67.9,67.6
2014,Annual,Colorectal Cancer Screening,Georgia,17,69.3,0.396,69.5,69.1
2014,Annual,Colorectal Cancer Screening,Hawaii,26,66.7,-0.091,66.9,66.5
2014,Annual,Colorectal Cancer Screening,Idaho,37,62.6,-0.848,62.8,62.4
2014,Annual,Colorectal Cancer Screening,Illinois,36,63,-0.772,63.2,62.8
2014,Annual,Colorectal Cancer Screening,Indiana,38,62.3,-0.917,62.4,62.1
2014,Annual,Colorectal Cancer Screening,Iowa,20,68.4,0.222,68.6,68.2
2014,Annual,Colorectal Cancer Screening,Kansas,27,66.7,-0.096,66.8,66.5
2014,Annual,Colorectal Cancer Screening,Kentucky,31,64.9,-0.424,65.1,64.8
2014,Annual,Colorectal Cancer Screening,Louisiana,39,61.5,-1.05,61.7,61.4
2014,Annual,Colorectal Cancer Screening,Maine,3,75.5,1.539,75.7,75.4
2014,Annual,Colorectal Cancer Screening,Maryland,10,72.3,0.95,72.5,72.2
2014,Annual,Colorectal Cancer Screening,Massachusetts,1,78,1.994,78.1,77.9
2014,Annual,Colorectal Cancer Screening,Michigan,11,71.6,0.811,71.7,71.4
2014,Annual,Colorectal Cancer Screening,Minnesota,9,72.5,0.987,72.7,72.4
2014,Annual,Colorectal Cancer Screening,Mississippi,45,59.8,-1.376,59.9,59.6
2014,Annual,Colorectal Cancer Screening,Missouri,29,66.1,-0.198,66.3,65.9
2014,Annual,Colorectal Cancer Screening,Montana,47,59.4,-1.448,59.5,59.2
2014,Annual,Colorectal Cancer Screening,Nebraska,35,63.2,-0.739,63.3,63.1
2014,Annual,Colorectal Cancer Screening,Nevada,43,60.2,-1.306,60.4,59.9
2014,Annual,Colorectal Cancer Screening,New Hampshire,2,77.4,1.894,77.6,77.3
2014,Annual,Colorectal Cancer Screening,New Jersey,34,63.8,-0.635,63.9,63.6
2014,Annual,Colorectal Cancer Screening,New Mexico,46,59.7,-1.393,59.8,59.5
2014,Annual,Colorectal Cancer Screening,New York,12,71.4,0.783,71.6,71.2
2014,Annual,Colorectal Cancer Screening,North Carolina,13,70.3,0.58,70.5,70.2
2014,Annual,Colorectal Cancer Screening,North Dakota,44,59.9,-1.348,60.1,59.7
2014,Annual,Colorectal Cancer Screening,Ohio,30,65.2,-0.378,65.3,65
2014,Annual,Colorectal Cancer Screening,Oklahoma,41,60.4,-1.261,60.6,60.2
2014,Annual,Colorectal Cancer Screening,Oregon,21,67.9,0.12,68.1,67.6
2014,Annual,Colorectal Cancer Screening,Pennsylvania,19,68.7,0.269,68.8,68.5
2014,Annual,Colorectal Cancer Screening,Rhode Island,4,74.4,1.331,74.6,74.2
2014,Annual,Colorectal Cancer Screening,South Carolina,25,67.1,-0.017,67.2,67
2014,Annual,Colorectal Cancer Screening,South Dakota,33,63.8,-0.631,64,63.6
2014,Annual,Colorectal Cancer Screening,Tennessee,28,66.6,-0.115,66.8,66.4
2014,Annual,Colorectal Cancer Screening,Texas,42,60.3,-1.285,60.4,60.1
2014,Annual,Colorectal Cancer Screening,Utah,14,69.9,0.5,70.1,69.7
2014,Annual,Colorectal Cancer Screening,Vermont,6,73.6,1.193,73.8,73.4
2014,Annual,Colorectal Cancer Screening,Virginia,16,69.4,0.407,69.6,69.2
2014,Annual,Colorectal Cancer Screening,Washington,15,69.8,0.48,69.9,69.7
2014,Annual,Colorectal Cancer Screening,West Virginia,32,64.8,-0.45,65,64.6
2014,Annual,Colorectal Cancer Screening,Wisconsin,8,73,1.07,73.2,72.8
2014,Annual,Colorectal Cancer Screening,Wyoming,50,58,-1.7,58.2,57.8
2014,Annual,Colorectal Cancer Screening,United States,,67.2,,,
2014,Annual,Colorectal Cancer Screening,District of Columbia,0,68.8,,,
2014,Annual,"Dental Visit, Annual",Alaska,23,67.4,1.003,69.4,65.5
2014,Annual,"Dental Visit, Annual",Alabama,46,58.6,0.872,60.2,57.1
2014,Annual,"Dental Visit, Annual",Arkansas,50,54.9,-2,56.8,53
2014,Annual,"Dental Visit, Annual",Arizona,36,61.6,0.917,63.5,59.7
2014,Annual,"Dental Visit, Annual",California,26,67,0.997,68.1,65.8
2014,Annual,"Dental Visit, Annual",Colorado,29,65.3,0.972,66.4,64.1
2014,Annual,"Dental Visit, Annual",Connecticut,2,76.1,1.132,77.4,74.8
2014,Annual,"Dental Visit, Annual",District of Columbia,0,71.1,,73.6,68.7
2014,Annual,"Dental Visit, Annual",Delaware,14,70,1.042,71.8,68.3
2014,Annual,"Dental Visit, Annual",Florida,42,59.8,0.89,61.5,58
2014,Annual,"Dental Visit, Annual",Georgia,33,64.1,0.954,65.8,62.4
2014,Annual,"Dental Visit, Annual",Hawaii,12,70.4,1.048,72,68.8
2014,Annual,"Dental Visit, Annual",Iowa,9,71.1,1.058,72.5,69.8
2014,Annual,"Dental Visit, Annual",Idaho,18,67.6,1.006,69.7,65.4
2014,Annual,"Dental Visit, Annual",Illinois,27,66.9,0.996,68.8,65.1
2014,Annual,"Dental Visit, Annual",Indiana,34,62.6,0.932,64,61.3
2014,Annual,"Dental Visit, Annual",Kansas,24,67.3,1.001,68.5,66.1
2014,Annual,"Dental Visit, Annual",Kentucky,41,60.3,0.897,61.7,58.9
2014,Annual,"Dental Visit, Annual",Louisiana,48,56.1,0.835,57.8,54.4
2014,Annual,"Dental Visit, Annual",Massachusetts,1,76.2,1.134,77.1,75.3
2014,Annual,"Dental Visit, Annual",Maryland,6,72.7,1.082,74.1,71.3
2014,Annual,"Dental Visit, Annual",Maine,29,65.3,0.972,66.5,64.1
2014,Annual,"Dental Visit, Annual",Michigan,17,68,1.012,69.3,66.8
2014,Annual,"Dental Visit, Annual",Minnesota,3,74.8,1.113,75.9,73.7
2014,Annual,"Dental Visit, Annual",Missouri,35,61.8,0.92,63.5,60.1
2014,Annual,"Dental Visit, Annual",Mississippi,49,55.4,-2,57.1,53.8
2014,Annual,"Dental Visit, Annual",Montana,38,61,0.908,62.3,59.6
2014,Annual,"Dental Visit, Annual",North Carolina,32,64.9,0.966,66,63.8
2014,Annual,"Dental Visit, Annual",North Dakota,25,67.2,1,69,65.3
2014,Annual,"Dental Visit, Annual",Nebraska,18,67.6,1.006,68.6,66.6
2014,Annual,"Dental Visit, Annual",New Hampshire,5,73.1,1.088,74.6,71.5
2014,Annual,"Dental Visit, Annual",New Jersey,8,71.2,1.06,72.3,70.1
2014,Annual,"Dental Visit, Annual",New Mexico,39,60.9,0.906,62.3,59.6
2014,Annual,"Dental Visit, Annual",Nevada,40,60.8,0.905,62.9,58.8
2014,Annual,"Dental Visit, Annual",New York,22,67.5,1.004,69.3,65.8
2014,Annual,"Dental Visit, Annual",Ohio,18,67.6,1.006,68.7,66.4
2014,Annual,"Dental Visit, Annual",Oklahoma,44,58.9,0.876,60.3,57.5
2014,Annual,"Dental Visit, Annual",Oregon,29,65.3,0.972,67,63.5
2014,Annual,"Dental Visit, Annual",Pennsylvania,15,68.5,1.019,69.5,67.5
2014,Annual,"Dental Visit, Annual",Rhode Island,4,73.6,1.095,75.3,71.9
2014,Annual,"Dental Visit, Annual",South Carolina,43,59.6,0.887,60.9,58.3
2014,Annual,"Dental Visit, Annual",South Dakota,10,70.9,1.055,72.5,69.3
2014,Annual,"Dental Visit, Annual",Tennessee,37,61.4,0.914,63.1,59.8
2014,Annual,"Dental Visit, Annual",Texas,45,58.8,0.875,60.2,57.3
2014,Annual,"Dental Visit, Annual",Utah,16,68.4,1.018,69.5,67.2
2014,Annual,"Dental Visit, Annual",Virginia,12,70.4,1.048,71.8,69
2014,Annual,"Dental Visit, Annual",Vermont,11,70.8,1.054,72.3,69.3
2014,Annual,"Dental Visit, Annual",Washington,18,67.6,1.006,68.6,66.5
2014,Annual,"Dental Visit, Annual",Wisconsin,7,72,1.071,73.8,70.1
2014,Annual,"Dental Visit, Annual",West Virginia,47,56.4,0.839,58,54.8
2014,Annual,"Dental Visit, Annual",Wyoming,28,66,0.982,68,64
2014,Annual,"Dental Visit, Annual",United States,,67.2,,,
2014,Annual,Dentists,Alabama,48,43.8,-1.557,,
2014,Annual,Dentists,Alaska,3,80.9,1.617,,
2014,Annual,Dentists,Arizona,28,55,-0.599,,
2014,Annual,Dentists,Arkansas,50,41.7,-1.736,,
2014,Annual,Dentists,California,7,78,1.364,,
2014,Annual,Dentists,Colorado,11,69.4,0.631,,
2014,Annual,Dentists,Connecticut,6,79.1,1.456,,
2014,Annual,Dentists,Delaware,43,47.7,-1.223,,
2014,Annual,Dentists,Florida,29,54.7,-0.625,,
2014,Annual,Dentists,Georgia,45,47.3,-1.262,,
2014,Annual,Dentists,Hawaii,5,79.2,1.468,,
2014,Annual,Dentists,Idaho,22,59.3,-0.233,,
2014,Annual,Dentists,Illinois,12,67.5,0.471,,
2014,Annual,Dentists,Indiana,42,48.6,-1.145,,
2014,Annual,Dentists,Iowa,27,55.7,-0.538,,
2014,Annual,Dentists,Kansas,33,52,-0.855,,
2014,Annual,Dentists,Kentucky,25,56.4,-0.483,,
2014,Annual,Dentists,Louisiana,39,49.6,-1.067,,
2014,Annual,Dentists,Maine,35,51.1,-0.933,,
2014,Annual,Dentists,Maryland,8,74.7,1.082,,
2014,Annual,Dentists,Massachusetts,1,85.6,2,,
2014,Annual,Dentists,Michigan,18,62.3,0.022,,
2014,Annual,Dentists,Minnesota,17,62.4,0.031,,
2014,Annual,Dentists,Mississippi,49,41.9,-1.724,,
2014,Annual,Dentists,Missouri,38,49.9,-1.035,,
2014,Annual,Dentists,Montana,20,61.6,-0.036,,
2014,Annual,Dentists,Nebraska,16,63.4,0.116,,
2014,Annual,Dentists,Nevada,32,53.6,-0.72,,
2014,Annual,Dentists,New Hampshire,14,64.9,0.242,,
2014,Annual,Dentists,New Jersey,2,83,1.789,,
2014,Annual,Dentists,New Mexico,41,48.9,-1.12,,
2014,Annual,Dentists,New York,4,79.5,1.496,,
2014,Annual,Dentists,North Carolina,47,46.7,-1.312,,
2014,Annual,Dentists,North Dakota,26,56.1,-0.504,,
2014,Annual,Dentists,Ohio,30,54,-0.684,,
2014,Annual,Dentists,Oklahoma,37,50.2,-1.013,,
2014,Annual,Dentists,Oregon,10,70.6,0.733,,
2014,Annual,Dentists,Pennsylvania,15,63.6,0.132,,
2014,Annual,Dentists,Rhode Island,23,59.1,-0.254,,
2014,Annual,Dentists,South Carolina,44,47.6,-1.231,,
2014,Annual,Dentists,South Dakota,31,53.6,-0.718,,
2014,Annual,Dentists,Tennessee,36,50.9,-0.949,,
2014,Annual,Dentists,Texas,40,48.9,-1.12,,
2014,Annual,Dentists,Utah,13,67.3,0.447,,
2014,Annual,Dentists,Vermont,21,60,-0.172,,
2014,Annual,Dentists,Virginia,19,61.6,-0.036,,
2014,Annual,Dentists,Washington,9,72.3,0.88,,
2014,Annual,Dentists,West Virginia,46,47.3,-1.263,,
2014,Annual,Dentists,Wisconsin,24,58.3,-0.318,,
2014,Annual,Dentists,Wyoming,34,51.7,-0.88,,
2014,Annual,Dentists,United States,,62,,,
2014,Annual,Dentists,District of Columbia,0,107.6,,,
2014,Annual,Diabetes,Alabama,50,13.8,2,14.9,12.8
2014,Annual,Diabetes,Alaska,2,7.1,-1.56,8.1,6
2014,Annual,Diabetes,Arizona,35,10.7,0.68,12.2,9.1
2014,Annual,Diabetes,Arkansas,44,11.5,1.18,12.6,10.4
2014,Annual,Diabetes,California,30,10.2,0.37,11,9.4
2014,Annual,Diabetes,Colorado,1,6.5,-1.93,7,6
2014,Annual,Diabetes,Connecticut,8,8.3,-0.81,9.1,7.6
2014,Annual,Diabetes,Delaware,41,11.1,0.93,12.1,10
2014,Annual,Diabetes,Florida,42,11.2,1,11.9,10.5
2014,Annual,Diabetes,Georgia,37,10.8,0.75,11.6,10
2014,Annual,Diabetes,Hawaii,9,8.4,-0.75,9.3,7.5
2014,Annual,Diabetes,Idaho,9,8.4,-0.75,9.3,7.4
2014,Annual,Diabetes,Illinois,28,9.9,0.19,10.9,8.8
2014,Annual,Diabetes,Indiana,39,11,0.87,11.7,10.3
2014,Annual,Diabetes,Iowa,20,9.3,-0.19,10.1,8.6
2014,Annual,Diabetes,Kansas,22,9.6,0,10,9.1
2014,Annual,Diabetes,Kentucky,33,10.6,0.62,11.4,9.9
2014,Annual,Diabetes,Louisiana,45,11.6,1.25,12.8,10.5
2014,Annual,Diabetes,Maine,22,9.6,0,10.4,8.9
2014,Annual,Diabetes,Maryland,26,9.8,0.12,10.5,9.1
2014,Annual,Diabetes,Massachusetts,11,8.5,-0.68,9.2,7.9
2014,Annual,Diabetes,Michigan,31,10.4,0.5,11,9.7
2014,Annual,Diabetes,Minnesota,4,7.4,-1.37,8.2,6.6
2014,Annual,Diabetes,Mississippi,48,12.9,2,13.8,11.9
2014,Annual,Diabetes,Missouri,22,9.6,0,10.5,8.7
2014,Annual,Diabetes,Montana,5,7.7,-1.18,8.3,7
2014,Annual,Diabetes,Nebraska,16,9.2,-0.25,9.8,8.5
2014,Annual,Diabetes,Nevada,22,9.6,0,11.1,8.1
2014,Annual,Diabetes,New Hampshire,16,9.2,-0.25,10,8.3
2014,Annual,Diabetes,New Jersey,16,9.2,-0.25,9.9,8.5
2014,Annual,Diabetes,New Mexico,35,10.7,0.68,11.6,9.8
2014,Annual,Diabetes,New York,33,10.6,0.62,11.4,9.7
2014,Annual,Diabetes,North Carolina,43,11.4,1.12,12.2,10.6
2014,Annual,Diabetes,North Dakota,14,8.9,-0.44,9.7,8.1
2014,Annual,Diabetes,Ohio,31,10.4,0.5,11.1,9.6
2014,Annual,Diabetes,Oklahoma,39,11,0.87,11.8,10.3
2014,Annual,Diabetes,Oregon,16,9.2,-0.25,10.1,8.3
2014,Annual,Diabetes,Pennsylvania,29,10.1,0.31,10.8,9.4
2014,Annual,Diabetes,Rhode Island,20,9.3,-0.19,10.1,8.4
2014,Annual,Diabetes,South Carolina,47,12.5,1.81,13.3,11.7
2014,Annual,Diabetes,South Dakota,15,9.1,-0.31,10.1,8
2014,Annual,Diabetes,Tennessee,46,12.2,1.62,13.4,11.1
2014,Annual,Diabetes,Texas,38,10.9,0.81,11.8,10
2014,Annual,Diabetes,Utah,2,7.1,-1.56,7.6,6.6
2014,Annual,Diabetes,Vermont,6,7.8,-1.12,8.5,7
2014,Annual,Diabetes,Virginia,26,9.8,0.12,10.6,9.1
2014,Annual,Diabetes,Washington,12,8.6,-0.62,9.2,7.9
2014,Annual,Diabetes,West Virginia,49,13,2,14,12.1
2014,Annual,Diabetes,Wisconsin,7,8.2,-0.87,9.2,7.3
2014,Annual,Diabetes,Wyoming,12,8.6,-0.62,9.5,7.8
2014,Annual,Diabetes,United States,,9.6,,10.4,10
2014,Annual,Diabetes,District of Columbia,,7.8,,8.7,6.9
2014,Annual,Disparity in Health Status,Alabama,3,19.4,-2,,
2014,Annual,Disparity in Health Status,Alaska,13,25.7,-1.12,,
2014,Annual,Disparity in Health Status,Arizona,48,36.6,1.02,,
2014,Annual,Disparity in Health Status,Arkansas,9,24.2,-1.41,,
2014,Annual,Disparity in Health Status,California,50,38.6,1.41,,
2014,Annual,Disparity in Health Status,Colorado,47,36.5,1,,
2014,Annual,Disparity in Health Status,Connecticut,36,30.7,-0.14,,
2014,Annual,Disparity in Health Status,Delaware,25,28.8,-0.51,,
2014,Annual,Disparity in Health Status,Florida,27,29.1,-0.45,,
2014,Annual,Disparity in Health Status,Georgia,22,28,-0.67,,
2014,Annual,Disparity in Health Status,Hawaii,1,15.5,-2,,
2014,Annual,Disparity in Health Status,Idaho,41,32.7,0.26,,
2014,Annual,Disparity in Health Status,Illinois,32,30.4,-0.2,,
2014,Annual,Disparity in Health Status,Indiana,13,25.7,-1.12,,
2014,Annual,Disparity in Health Status,Iowa,30,30.3,-0.22,,
2014,Annual,Disparity in Health Status,Kansas,24,28.6,-0.55,,
2014,Annual,Disparity in Health Status,Kentucky,10,24.7,-1.31,,
2014,Annual,Disparity in Health Status,Louisiana,16,26.5,-0.96,,
2014,Annual,Disparity in Health Status,Maine,15,26.1,-1.04,,
2014,Annual,Disparity in Health Status,Maryland,34,30.5,-0.18,,
2014,Annual,Disparity in Health Status,Massachusetts,42,33.9,0.49,,
2014,Annual,Disparity in Health Status,Michigan,29,29.7,-0.33,,
2014,Annual,Disparity in Health Status,Minnesota,11,25.3,-1.19,,
2014,Annual,Disparity in Health Status,Mississippi,2,18,-2,,
2014,Annual,Disparity in Health Status,Missouri,5,20.5,-2,,
2014,Annual,Disparity in Health Status,Montana,18,26.8,-0.9,,
2014,Annual,Disparity in Health Status,Nebraska,46,36.1,0.92,,
2014,Annual,Disparity in Health Status,Nevada,20,27.4,-0.78,,
2014,Annual,Disparity in Health Status,New Hampshire,21,27.7,-0.73,,
2014,Annual,Disparity in Health Status,New Jersey,35,30.6,-0.16,,
2014,Annual,Disparity in Health Status,New Mexico,40,32.4,0.2,,
2014,Annual,Disparity in Health Status,New York,45,35.3,0.76,,
2014,Annual,Disparity in Health Status,North Carolina,43,34.3,0.57,,
2014,Annual,Disparity in Health Status,North Dakota,4,19.9,-2,,
2014,Annual,Disparity in Health Status,Ohio,12,25.4,-1.18,,
2014,Annual,Disparity in Health Status,Oklahoma,38,32.1,0.14,,
2014,Annual,Disparity in Health Status,Oregon,25,28.8,-0.51,,
2014,Annual,Disparity in Health Status,Pennsylvania,8,23.8,-1.49,,
2014,Annual,Disparity in Health Status,Rhode Island,19,27.2,-0.82,,
2014,Annual,Disparity in Health Status,South Carolina,32,30.4,-0.2,,
2014,Annual,Disparity in Health Status,South Dakota,6,23.4,-1.57,,
2014,Annual,Disparity in Health Status,Tennessee,38,32.1,0.14,,
2014,Annual,Disparity in Health Status,Texas,23,28.3,-0.61,,
2014,Annual,Disparity in Health Status,Utah,16,26.5,-0.96,,
2014,Annual,Disparity in Health Status,Vermont,44,35,0.71,,
2014,Annual,Disparity in Health Status,Virginia,27,29.1,-0.45,,
2014,Annual,Disparity in Health Status,Washington,49,37.5,1.19,,
2014,Annual,Disparity in Health Status,West Virginia,6,23.4,-1.57,,
2014,Annual,Disparity in Health Status,Wisconsin,37,30.9,-0.1,,
2014,Annual,Disparity in Health Status,Wyoming,30,30.3,-0.22,,
2014,Annual,Disparity in Health Status,United States,,31.4,,,
2014,Annual,Disparity in Health Status,District of Columbia,,28.4,,,
2014,Annual,Drug Deaths,Alabama,18,11.7,-0.263,12.2,11.1
2014,Annual,Drug Deaths,Alaska,33,14.4,0.283,16,12.8
2014,Annual,Drug Deaths,Arizona,44,17.7,0.95,18.3,17.1
2014,Annual,Drug Deaths,Arkansas,24,12.6,-0.081,13.4,11.8
2014,Annual,Drug Deaths,California,12,11,-0.404,11.2,10.9
2014,Annual,Drug Deaths,Colorado,34,14.8,0.364,15.4,14.2
2014,Annual,Drug Deaths,Connecticut,12,11,-0.404,11.7,10.4
2014,Annual,Drug Deaths,Delaware,39,16.6,0.728,18.1,15
2014,Annual,Drug Deaths,Florida,36,15.2,0.445,15.5,14.8
2014,Annual,Drug Deaths,Georgia,10,10.8,-0.445,11.1,10.4
2014,Annual,Drug Deaths,Hawaii,18,11.7,-0.263,12.8,10.7
2014,Annual,Drug Deaths,Idaho,23,12.3,-0.141,13.3,11.2
2014,Annual,Drug Deaths,Illinois,15,11.1,-0.384,11.5,10.8
2014,Annual,Drug Deaths,Indiana,35,15.1,0.424,15.7,14.6
2014,Annual,Drug Deaths,Iowa,5,8.5,-0.909,9.2,7.9
2014,Annual,Drug Deaths,Kansas,9,10.4,-0.525,11.1,9.7
2014,Annual,Drug Deaths,Kentucky,48,24,2,24.8,23.1
2014,Annual,Drug Deaths,Louisiana,27,12.9,-0.02,13.6,12.3
2014,Annual,Drug Deaths,Maine,12,11,-0.404,12.1,10
2014,Annual,Drug Deaths,Maryland,22,12.2,-0.162,12.7,11.7
2014,Annual,Drug Deaths,Massachusetts,21,12.1,-0.182,12.6,11.6
2014,Annual,Drug Deaths,Michigan,31,13.9,0.182,14.3,13.5
2014,Annual,Drug Deaths,Minnesota,6,8.6,-0.889,9.1,8.2
2014,Annual,Drug Deaths,Mississippi,11,10.9,-0.424,11.6,10.2
2014,Annual,Drug Deaths,Missouri,38,16.3,0.667,16.9,15.7
2014,Annual,Drug Deaths,Montana,26,12.8,-0.04,14.1,11.5
2014,Annual,Drug Deaths,Nebraska,3,7.3,-1.152,8,6.6
2014,Annual,Drug Deaths,Nevada,47,22.2,1.859,23.2,21.2
2014,Annual,Drug Deaths,New Hampshire,29,13.4,0.081,14.6,12.3
2014,Annual,Drug Deaths,New Jersey,17,11.6,-0.283,12,11.1
2014,Annual,Drug Deaths,New Mexico,49,24.8,2,26.1,23.5
2014,Annual,Drug Deaths,New York,7,9.4,-0.728,9.7,9.2
2014,Annual,Drug Deaths,North Carolina,24,12.6,-0.081,13,12.2
2014,Annual,Drug Deaths,North Dakota,1,3,-2,3.8,2.3
2014,Annual,Drug Deaths,Ohio,43,17.5,0.909,17.9,17
2014,Annual,Drug Deaths,Oklahoma,45,19.8,1.374,20.7,19
